aar;video_url;kommune;tittel;tema;hva_er_spesielt;folelse;antrekk;type_bygg_og_industri;type_historisk;type_natur_og_idrett;type_kunst_og_haandverk;type_idrett_og_fysisk_aktivitet;tema_samlere_entusiaster_og_oppfinnere;tema_vitenskap;relasjoner;type_musikere;type_mat;type_dyr;antall_menn;antall_kvinner;tema_natur_og_friluftsliv;tema_kjop_og_salg;type_landbruk_og_fiske;offentlige_tjenester_og_veldedighet;hovedperson1_kjonn;hovedperson2_kjonn;hovedperson3_kjonn;hovedperson1_alder;hovedperson2_alder;hovedperson3_alder;tema_politikk_og_media
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004189/01-12-1989?autostart=true#t=12m21s;Namsos;Namsos: Kinesisk kunstner maler Namdalen;Kunst og Håndverk;Nerdefaktor, Personlighet;;;;;;Maling, Tegning og maling;;;;;;;;20;20;;;;;Kvinne;Kvinne;Mann;20 til 30;5 til 10;5 til 10;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004189/01-12-1989?autostart=true#t=17m35s;Modum;Modum/Vikersund: Hund og katt lever sammen;Dyr;;Elsker;;;;;;;;;Vennskap;;;Hund, Katt;;1;;;;;Kvinne;;;40 til 50;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004189/01-12-1989?autostart=true#t=20m13s;Ukjent sted;Jostedalen: Anleggsslusk går av etter 40 år;Bygg og industri;Alder, Personlighet;;Caps, Kjeledress;Anlegg;;;;;;;;;;;4;2;;;;;Mann;;;60 til 70;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004189/01-12-1989?autostart=true#t=25m10s;Tvedestrand;Storfjell: Damer bygger vei;Bygg og industri;Nerdefaktor;;Kjeledress;Anlegg, Vei;;;;;;;;;;;2;5;;;;;Kvinne;Kvinne;Kvinne;60 til 70;60 til 70;60 til 70;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004289/08-12-1989?autostart=true#t=1m21s;Bergen;Bergen: Proffene- band for psykisk utviklingshemmede;Musikk;;;;;;;;;;;;Gitar, Piano, Rytmeinstrument, Sang;;;10;10;;;;;Mann;Mann;Kvinne;20 til 30;30 til 40;30 til 40;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004289/08-12-1989?autostart=true#t=6m54s;Tromsø;"Tromsø: ;ørketid i nord- nattflyging";Ukategoriserbart;;;Uniform;;;;;;;;;;;;4;;;;;;Mann;Mann;;40 til 50;40 til 50;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004289/08-12-1989?autostart=true#t=11m10s;Nærøy;Nærøy/Naustavika: Landbasert krepseanlegg;Landbruk og fiske;;;;;;;;;;;;;;;1;;;;Fiskebruk og fiskeforedling;;Mann;;;40 til 50;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004289/08-12-1989?autostart=true#t=17m1s;Sigdal;Sigdal: 90-årig dame spiller torader;Musikk;Livsstil, Nerdefaktor, Personlighet;;;;;;;;;;;Gitar, Trekkspill;;;7;7;;;;;Kvinne;;;90 til 100;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004289/08-12-1989?autostart=true#t=19m39s;Skien;Skien: Travelt for bokbransjen før jul;Kunst og Håndverk;;;;;;;Bok;;;;;;;;5;4;;;;;Kvinne;Mann;;5 til 10;40 til 50;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004289/08-12-1989?autostart=true#t=23m31s;Oslokommune;Oslo: Trolldeig;Kunst og Håndverk;Nerdefaktor;;;;;;Andre materialer;;;;;;;;2;2;;;;;Kvinne;Mann;Kvinne;40 til 50;10 til 15;5 til 10;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004289/08-12-1989?autostart=true#t=27m48s;Tromsø;Troms: Vinterbilder;Natur og friluftsliv;;;;;;;;;;;;;;;;;Årstider og vakker natur;;;;;;;;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004389/15-12-1989#t=1m11s;Arendal;Arendal/ Tromøy: Feiring av Lucia-dagen;Offentlige tjenester og veldedighet;Religiøst;;;;;;;;;;;;;;10;20;;;;Skole og barnehage;Kvinne;Kvinne;Mann;0 til 5;0 til 5;0 til 5;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004389/15-12-1989#t=4m16s;Bamble;Bamble/ Rafnes: Ny metode å fjerne forurensning på;Bygg og industri;Nerdefaktor;;Hjelm, Kjeledress;Anlegg, Olje;;;;;;;;;;;5;1;;;;;Mann;Mann;;50 til 60;40 til 50;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004389/15-12-1989#t=8m52s;Grimstad;Grimstad/Homborsund: Katt og høner trives i hverandres selskap;Dyr;Nerdefaktor;Elsker;;;;;;;;;;;;Høne, Katt;;1;;;;;Kvinne;;;40 til 50;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004389/15-12-1989#t=12m52s;Vik;Vik: Klokkeringing på gammel måte;Offentlige tjenester og veldedighet;Nerdefaktor, Personlighet;;Skinnlue;;;;;;;;;;;;2;;;;;Kirke;Mann;Mann;;60 til 70;40 til 50;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004389/15-12-1989#t=17m47s;Oslokommune;Oslo: Skoleklasser i barneskolen lager dukkestue med innredning;Kunst og Håndverk;Nerdefaktor, Prestasjon;;;;;;Dukkemaker, Snekring;;;;Vennskap;;;;6;7;;;;;Mann;Mann;Mann;10 til 15;10 til 15;10 til 15;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004389/15-12-1989#t=22m13s;Elverum;Elverum/ Sørskogbygda: 92-åring på aldershjem med humør og arbeidslyst;Offentlige tjenester og veldedighet;Alder, Personlighet;Elsker;Caps;;;;;;;;Terapi;;;;4;7;;;;Eldreomsorg;Mann;Kvinne;Mann;90 til 100;40 til 50;80 til 90;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004389/15-12-1989#t=27m17s;Hadsel;Hadsel/ Melbu: Folkefest og førjulstemning;Ukategoriserbart;;;Hatt, Skinnlue;;;;;;;;;;;;10;10;;;;;;;;;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004589/29-12-1989#t=40s;Ukjent sted;"""Romjulsdrøm"". Alf Prøysen";Musikk;;Elsker;;;;;;;;;;Sang;;;3;5;;;;;Mann;Kvinne;Kvinne;0 til 5;0 til 5;60 til 70;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004589/29-12-1989#t=3m48s;Sunndal;Sunndal/Sunndalsøra: Innendørs fjellklatring;Natur og friluftsliv;Prestasjon, Rekord, lengst, høyest, minst;;Treningsklær;;;;;;;;;;;;20;10;Klatring og buldring;;;;Mann;Mann;Kvinne;20 til 30;30 til 40;20 til 30;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004589/29-12-1989#t=7m39s;Loppa;Loppa/Øksfjord: Pengegave til redningsskøyte;Offentlige tjenester og veldedighet;Personlighet;Elsker;Kjeledress, Skinnlue, Slips, Uniform;;;;;;;;;;;;5;1;;;;Veldedighet, Redning;Kvinne;Mann;Mann;70 til 80;40 til 50;40 til 50;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004589/29-12-1989#t=11m4s;Larvik;Larvik/Stavern: Røyking av fisk i egen pipe;Landbruk og fiske;Nerdefaktor, Personlighet;;Caps;;;;;;;;;;;;1;;;;Fiskere;;Mann;;;50 til 60;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004589/29-12-1989#t=15m50s;Oslokommune;Oslo: Verdensrekord i swing;Idrett og fysisk aktivitet;Nerdefaktor, Prestasjon, Rekord, lengst, høyest, minst;;Treningsklær;;;;;Dans;;;;;;;10;10;;;;;Mann;Kvinne;Kvinne;20 til 30;20 til 30;20 til 30;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004589/29-12-1989#t=18m7s;Voss;Voss: Dagestadmuseet;Historisk;Personlighet;;Bunad, Hatt, Slips, Strikkekofte;;Museum;;;;;;;;;;10;10;;;;;Kvinne;Mann;Kvinne;50 til 60;40 til 50;40 til 50;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004589/29-12-1989#t=23m24s;Drangedal;Drangedal: Plateartist og lastebilsjåfør Knut Storbukås;Musikk;Nerdefaktor, Personlighet;;Hatt;;;;;;;;;Gitar, Lydstudio og plateinnspilling, Rytmeinstrument, Sang;;;7;8;;;;;Mann;Mann;Kvinne;50 til 60;20 til 30;40 til 50;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=1m4s;Oslokommune;Oslo: Julenisse-skole;Offentlige tjenester og veldedighet;Nerdefaktor;;Uniform;;;;;;;;;;;;8;4;;;;Ymse foreninger;Kvinne;Mann;Mann;40 til 50;60 til 70;60 til 70;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=3m36s;Ukjent sted;Studiosamtale med Einar Førde;Politikk og media;Personlighet;;;;;;;;;;;;;;1;;;;;;Mann;;;40 til 50;;;NRK
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=6m19s;Lierne;Lierne/Sørli: Fisking og tilberedning av sik til jul;Landbruk og fiske;Bruk;;Skinnlue;;;;;;;;;;;;2;2;;;Fiskere;;Mann;Mann;Kvinne;50 til 60;15 til 20;40 til 50;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=10m1s;Asker;Asker: Nisseballett;Idrett og fysisk aktivitet;Nerdefaktor, Prestasjon;Elsker;;;;;;Dans;;;;;;;;8;;;;;Kvinne;Kvinne;Kvinne;5 til 10;5 til 10;5 til 10;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=13m3s;Tana;Tana/Sirma: Juletradisjoner;Ukategoriserbart;;;Samiske klær;;;;;;;;;;;;1;3;;;;;Mann;Kvinne;Kvinne;60 til 70;0 til 5;5 til 10;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=20m24s;Utlandet;Norske FN-soldater i Ebel es-Saqi i Libanon;Offentlige tjenester og veldedighet;Religiøst, Spesiell jobb;;Slips, Uniform;;;;;;;;;;;;30;1;;;;Forsvaret, Kirke;Mann;Mann;Mann;20 til 30;40 til 50;40 til 50;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=27m59s;Kristiansand;Kristiansand: Bjøro Håland synger på Ternevig sykehjem;Musikk;Personlighet;;Hatt, Slips;;;;;;;;;Gitar, Rytmeinstrument, Sang;;;10;10;;;;;Mann;;;50 til 60;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=31m50s;Gjesdal;Gjesdal/Byrkjedal: Produksjon av stearinlys;Bygg og industri;Spesiell jobb;;Kjeledress;Fabrikk;;;;;;;;;;;3;8;;;;;Mann;Kvinne;Kvinne;40 til 50;40 til 50;40 til 50;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=34m50s;Ukjent sted;"Hanne Krogh synger ""Sonjas sang til julestjernen""";Musikk;Personlighet;;Pels;;;;;;;;;Sang;;;;1;;;;;Kvinne;;;30 til 40;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=34m50s;Ukjent sted;Julepapir- fine pakker;Kunst og Håndverk;Nerdefaktor;;Pels;;;;Andre materialer;;;;;;;;2;7;;;;;;;;;;;
1989;https://tv.nrk.no/serie/norge-rundt/FSPO01004489/22-12-1989#t=39m2s;Trysil;Trysil: Juletrehogst;Natur og friluftsliv;;Elsker;;;;;;;;;;;;;5;2;Friluftsliv, Fugleliv, Årstider og vakker natur, Trær;;;;Mann;Mann;Kvinne;0 til 5;50 til 60;0 til 5;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003290/05-01-1990#t=1m;Gjesdal;Ålgård: Minedykkere;Offentlige tjenester og veldedighet;;;Dykker, Uniform;;;;;;;;;;;;10;;;;;Forsvaret;Mann;Mann;Mann;20 til 30;20 til 30;30 til 40;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003290/05-01-1990#t=6m20s;Ålesund;Ålesund: 6 klasse følger dyrlege en arbeidsdag;Ukategoriserbart;;;Kjeledress;;;;;;;;;;;;6;5;;;;;Mann;Kvinne;Mann;50 til 60;10 til 15;10 til 15;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003290/05-01-1990#t=11m11s;Oslokommune;Oslo: Ornamenter;Historisk;;;;;Arkitektur, Kirkebygg og interiør;;;;;;;;;;;1;;;;;Kvinne;;;20 til 30;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003290/05-01-1990#t=15m22s;Eidskog;Skotterud: En-manns fabrikk for treskiproduksjon;Kunst og Håndverk;Hjemmelaget;;Kjeledress;;;;;;;;;;;;3;;;;;;Mann;;;50 til 60;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003290/05-01-1990#t=20m13s;Bamble;Rafnes: Vinterbilder;Natur og friluftsliv;;;Hjelm, Kjeledress;;;;;;;;;;;;3;;Portrett av område, Årstider og vakker natur;;;;;;;;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003290/05-01-1990#t=22m9s;Ås;Ås: Forskning på potteplanter;Natur og friluftsliv;;;;;;;;;;;;;;;1;4;Planteliv og botanikk;;;;Kvinne;;;30 til 40;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003290/05-01-1990#t=25m52s;Stavanger;Stavanger: Selvspillende piano;Kunst og Håndverk;;;;;;;Instrumentmaking;;;;;;;;4;1;;;;;Mann;;;60 til 70;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003390/12-01-1990#t=41s;Oslokommune;Oslo: Autorisert norsk Donald Duck-stemme;Politikk og media;Spesiell jobb;;;;;;;;;;;;;;2;1;;;;;Mann;;;30 til 40;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003390/12-01-1990#t=4m59s;Oslokommune;Oslo: Snømangel;Natur og friluftsliv;;;;;;;;;;;;;;;6;4;Friluftsliv, Skitur, Vær;;;;Mann;Mann;Mann;50 til 60;70 til 80;40 til 50;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003390/12-01-1990#t=9m51s;Ukjent sted;Hardangervidda: Sauesanking;Dyr;;;Kjeledress;;;;;;;;;;;Menneske hjelper dyr, Sau og geit;3;3;;;;;;;;;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003390/12-01-1990#t=11m6s;Etne;Etne: Ørn som leieboer;Dyr;;Elsker;;;;;;;;;;;;Menneske hjelper dyr, Ørn;1;;;;;;Mann;;;50 til 60;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003390/12-01-1990#t=14m35s;Sør-Varanger;Kirkenes: Russere preger bybildet;Ukategoriserbart;;;;;;;;;;;;;;;7;3;;;;;Mann;Mann;Mann;60 til 70;50 til 60;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003390/12-01-1990#t=18m32s;Gloppen;Gloppen: Barnehjem for handikappede i Libanon;Offentlige tjenester og veldedighet;;Elsker;Bunad;;;;;;;;;;;;30;10;;;;Veldedighet;Kvinne;;;40 til 50;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003390/12-01-1990#t=24m7s;Førde;Førde: Aromaterapi;Ukategoriserbart;;;;;;;;;;;;;;;1;2;;;;;Kvinne;;;50 til 60;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=42s;Odda;Odda: Eddy - barnas egen politimann;Offentlige tjenester og veldedighet;;;Uniform;;;;;;;;;;;;7;4;;;;Politi;Mann;;;20 til 30;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=5m55s;Porsgrunn;Porsgrunn: Hjelpemiddel for blind gutt;Offentlige tjenester og veldedighet;Helse;;;;;;;;;;;;;;8;9;;;;Skole og barnehage;Mann;;;5 til 10;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=11m3s;Sel;Høvringen: Up-ski - skiseiling på fjellet;Idrett og fysisk aktivitet;;;;;;;;Skisport;;;;;;;4;1;;;;;Mann;;;20 til 30;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=14m16s;Stavanger;Stavanger: Barneprotest - ishall stenges;Idrett og fysisk aktivitet;Alder;;Hjelm;;;;;Skøyter og hockey;;;;;;;10;2;;;;;Mann;Mann;;5 til 10;5 til 10;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=15m59s;Kristiansand;Kristiansand: Annerledes butikk;Kjøp og salg;;;;;;;;;;;;;;;2;;;Butikk, Spesialbutikk;;;Mann;Mann;;30 til 40;40 til 50;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=19m53s;Stavanger;Stavanger: Vinkelner-utdanning ved Norsk Hotellhøgskole;Offentlige tjenester og veldedighet;;;;;;;;;;;;;;;20;4;;;;Skole og barnehage;Mann;Kvinne;Mann;30 til 40;20 til 30;40 til 50;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=24m30s;Stavanger;Stavanger: Privat gasskraftverk;Bygg og industri;Hjemmelaget;;;;;;;;;;;;;;5;6;;;;;Kvinne;Mann;Kvinne;5 til 10;40 til 50;40 til 50;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003490/19-01-1990#t=28m13s;Ullensvang;Lofthus: Kresen hund  - spiser bare norske epler;Dyr;Sære vaner;Ler;;;;;;;;;;;;Hund;;1;;;;;Kvinne;;;60 til 70;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003590/26-01-1990?autostart=true#t=40s;Kviteseid;Kviteseid: Jugoslav med privat papirsamling;Kunst og Håndverk;;;Kjeledress;;;;Andre materialer;;;;;;;;4;;;;;;Mann;Mann;;60 til 70;40 til 50;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003590/26-01-1990?autostart=true#t=4m44s;Bærum;Bærum: Pianostemmer-skole;Offentlige tjenester og veldedighet;Alder;;;;;;;;;;;;;;10;7;;;;Skole og barnehage;Mann;;;60 til 70;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003590/26-01-1990?autostart=true#t=9m18s;Sandefjord;Sandefjord: Mating av svaner;Dyr;;;;;;;;;;;;;;Fugl;1;;;;;;Mann;;;5 til 10;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003590/26-01-1990?autostart=true#t=11m24s;Stange;Stange: Bondekafe - uhøytidlig samlingssted for bønder;Landbruk og fiske;;;Caps, Hatt, Kjeledress;;;;;;;;Vennskap;;;;9;4;;;Gårdsdrift;;Mann;Mann;;40 til 50;20 til 30;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003590/26-01-1990?autostart=true#t=15m49s;Ukjent sted;Kelner på Bergensbanen i 40 år;Offentlige tjenester og veldedighet;Alder;;Uniform;;;;;;;;;;;;20;10;;;;Jernbane;Mann;Mann;Kvinne;70 til 80;30 til 40;20 til 30;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003590/26-01-1990?autostart=true#t=21m34s;Farsund;Lista: Stemningsbilder - grønn vinter;Natur og friluftsliv;;;;;;;;;;;;;;;;;Årstider og vakker natur, Vær;;;;;;;;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003590/26-01-1990?autostart=true#t=24m59s;Sør-Odal;Skarnes: Spøkelseshus - dame skiftet livsstil;Ukategoriserbart;Isolasjon fra samfunnet, Livsstil;;;;;;;;;;;;;;;1;;;;;Kvinne;;;60 til 70;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003690/02-02-1990#t=41s;Oslokommune;Marienlyst: Nitimen 25 år;Politikk og media;Rekord, lengst, høyest, minst;;Slips;;;;;;;;;;;;20;10;;;;;Mann;;;50 til 60;;;NRK
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003690/02-02-1990#t=4m17s;Oslokommune;Oslo: NM platemix;Musikk;Helse, Prestasjon;;Caps;;;;;;;;;Ting som ikke er instrument, Platemix;;;20;2;;;;;Mann;Mann;;20 til 30;30 til 40;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003690/02-02-1990#t=9m22s;Larvik;Larvik: Popartister i trolldeig;Kunst og Håndverk;Sært motiv;;;;;;Andre materialer;;;;;;;;;1;;;;;Kvinne;;;40 til 50;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003690/02-02-1990#t=12m42s;Sandnes;Sandnes: Kunstutstilling ved Forus videregående skole;Kunst og Håndverk;;Wow;;;;;Tegning og maling, Utstillinger og galleri, Andre materialer;;;;;;;;10;30;;;;;Kvinne;Mann;Kvinne;15 til 20;15 til 20;15 til 20;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003690/02-02-1990#t=17m59s;Ukjent sted;Lofoten: Jente med egen arbeidsplass;Kjøp og salg;Hjemmelaget, Spesiell jobb;;;;;;;;;;;;;;5;6;;Småskalaproduksjon;;;Kvinne;Kvinne;;20 til 30;80 til 90;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003690/02-02-1990#t=22m7s;Nord-Aurdal;Fagernes: Håndballbestemor;Idrett og fysisk aktivitet;Alder;Wow;Treningsklær;;;;;Håndball;;;;;;;4;20;;;;;Kvinne;Mann;;60 til 70;5 til 10;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003690/02-02-1990#t=26m47s;Birkenes;Birkenes: Syklende politi;Offentlige tjenester og veldedighet;;Ler;Hatt, Uniform;;;;;;;;;;;;2;1;;;;Politi;Mann;;;30 til 40;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003790/09-02-1990#t=41s;Lier;Tranby: Samler på musikk, spill og jukebokser;Samlere entusiaster og oppfinnere;Nerdefaktor, Personlighet;Wow;;;;;;;50-tall, 60-tallet, Jukebox, Spill;;;;;;3;2;;;;;Mann;;;50 til 60;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003790/09-02-1990#t=5m33s;Åmot;Rena: Femundløpet;Natur og friluftsliv;;;Kjeledress;;;;;;;;;;;;20;1;Hundekjøring;;;;Mann;Mann;Mann;30 til 40;30 til 40;40 til 50;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003790/09-02-1990#t=11m49s;Vik;Arnafjord: Dilla på gamle båtmotorer;Samlere entusiaster og oppfinnere;Nerdefaktor;;Kjeledress, Uniform;;;;;;Motor;;;;;;4;;;;;;Mann;;;50 til 60;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003790/09-02-1990#t=16m26s;Ørsta;Ørsta: Lokal videobutikk finansierer kinodrift;Kjøp og salg;;;;;;;;;;;;;;;20;20;;Butikk, Spesialbutikk;;;Mann;Mann;;30 til 40;40 til 50;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003790/09-02-1990#t=21m7s;Oslokommune;Bygdøy: Pensjonert politimann synger gamle vektersanger;Musikk;;;Hatt, Uniform;;;;;;;;;Sang;;;5;;;;;;Mann;;;70 til 80;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003890/16-02-1990#t=40s;Bodø;Bodø: F-16 simulator;Offentlige tjenester og veldedighet;;;Hjelm, Slips, Uniform;;;;;;;;;;;;6;;;;;Forsvaret;Mann;Mann;;30 til 40;40 til 50;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003890/16-02-1990#t=5m11s;Voss;Voss: 67-åring trener til VM i hanggliding;Idrett og fysisk aktivitet;Alder;Wow;Hjelm;;;;;;;;;;;;5;;;;;;Mann;;;60 til 70;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003890/16-02-1990#t=10m20s;Oslokommune;Bogstad: Golf på februargress;Idrett og fysisk aktivitet;;;Hatt;;;;;Golf;;;;;;;4;10;;;;;Kvinne;;;50 til 60;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003890/16-02-1990#t=13m4s;Vardø;Vardø: Arctic Delight - liten bedrift som lager rognkjeks-kaviar;Kjøp og salg;;;;;;;;;;;;;;;10;5;;Småskalaproduksjon;;;Mann;;;30 til 40;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003890/16-02-1990#t=16m39s;Krødsherad;Krødsherad: Klær for eldre og funksjonshemmede;Kunst og Håndverk;Alder, Helse, Hjemmelaget;;;;;;Sying;;;;;;;;5;20;;;;;Kvinne;Kvinne;;40 til 50;80 til 90;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003890/16-02-1990#t=20m23s;Vinje;Vinje: Gutt på 12 år flink kveder;Musikk;Alder;Wow;Slips;;;;;;;;;Sang;;;2;;;;;;Mann;;;10 til 15;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003890/16-02-1990#t=24m41s;Bodø;Bodø: Soldater til hockeykamp i Lillehammer;Offentlige tjenester og veldedighet;;;Hjelm, Uniform;;;;;;;;;;;;75;4;;;;Forsvaret;Mann;Mann;Mann;20 til 30;20 til 30;20 til 30;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003990/23-02-1990#t=39s;Bodø;Bodø: Barnehagebarn samler penger til barneavdeling på sykehus;Offentlige tjenester og veldedighet;;Elsker;Caps, Kjeledress;;;;;;;;;;;;10;10;;;;Sykehus, Skole og barnehage, Veldedighet;;;;;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003990/23-02-1990#t=3m41s;Oslokommune;Oslo: Hersleb skole med sunn skolelunsj;Mat;;;Caps;;;;;;;;;;Frokost;;50;30;;;;;Kvinne;Mann;Kvinne;50 til 60;15 til 20;15 til 20;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003990/23-02-1990#t=8m30s;Oslokommune;Oslo: Firma med 50 års drift - kunststopping;Kunst og Håndverk;Spesiell jobb;;;;;;Sying;;;;;;;;1;2;;;;;Kvinne;Kvinne;;70 til 80;70 til 80;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003990/23-02-1990#t=17m12s;Porsgrunn;Porsgrunn: Sjakk for barn ved Brattås grendeskole;Offentlige tjenester og veldedighet;;;Slips;;;;;;;;;;;;50;50;;;;Skole og barnehage;Kvinne;Mann;Kvinne;5 til 10;5 til 10;5 til 10;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003990/23-02-1990#t=22m;Ukjent sted;Jæren: Fugl mot kraftlinjer;Dyr;;;;;;;;;;;;;;Fugl;2;;;;;;Mann;Mann;;40 til 50;40 til 50;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41003990/23-02-1990#t=26m29s;Molde;Molde: Nattlig fallskjermhopping;Idrett og fysisk aktivitet;;;Hatt, Hjelm, Kjeledress;;;;;Fallskjerm;;;;;;;5;;;;;;Mann;Mann;Mann;40 til 50;40 til 50;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41004290/16-03-1990#t=58s;Oslokommune;Oslo: Tam oter skal brukes til avl i Sverige;Dyr;;Elsker;;;;;;;;;;;;Oter;1;1;;;;;Kvinne;;;40 til 50;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41004290/16-03-1990#t=5m45s;Trondheim;Trondheim: Handikappet dame med hund som  hjelpemiddel;Dyr;Helse;;;;;;;;;;;;;Hund;2;4;;;;;Kvinne;;;20 til 30;;;
1990;https://tv.nrk.no/serie/norge-rundt/FSPO41004290/16-03-1990#t=9m46s;Gran;Gran: Bakeri med gammel steinovn;Mat;;;Joggebukse;;;;;;;;;;Bakverk;;2;;;;;;Mann;Mann;;30 til 40;;;
