Antall kommuner i fylket,Fylkesnr.,Kommunenr.,Kommune,0-14 år per 1.1.2020,15 år og eldre per 1.1.2020,Totalt per 1.1.2020,Besøk totalt,Besøk i betjent åpningstid,Arrangement skoler - totalt,Arrangement skoler - fremmøtte,Arrangement barnehager -  totalt,Arrangement barnehager -  fremmøtte,Arrangement for skoler og barnehager - totalt,Arrangement for skoler og barnehager - totalt fremmøtte,Egne arrangement - debatt - totalt,Egne arrangement - debatt - barn,Egne arrangement - debatt - fremmøtte,Egne arrangement - kultur - totalt,Egne arrangement - kultur - barn,Egne arrangement - kultur - fremmøtte,Egne arrangement - opplæring - totalt,Egne arrangement - opplæring - barn,Egne arrangement - opplæring - fremmøtte,Egne arrangement - bibliotekinfo - totalt,Egne arrangement - bibliotekinfo - barn,Egne arrangement - bibliotekinfo - fremmøtte,Egne arrangement (ikke skoler/ barnehager) - totalt,Egne arrangement (ikke skoler/ barnehager) - totalt frammøtte,Eksterne arrangement - debatt - totalt,Eksterne arrangement - debatt - barn,Eksterne arrangement - debatt - fremmøtte,Eksterne arrangement - kultur - totalt,Eksterne arrangement - kultur - barn,Eksterne arrangement - kultur - fremmøtte,Eksterne arrangement - opplæring - totalt,Eksterne arrangement - opplæring - barn,Eksterne arrangement - opplæring - fremmøtte,Eksterne arrangement totalt,Eksterne arrangement frammøtte,Alle typer arrangement totalt,Alle typer arrangement fremmøtte,Antall digitale arrangement,"Antall deltakere/
tilskuere - digitale arrangement",Antall virtuelle besøk,Antall sidevisninger,Antall unike brukere,Følger hjemme-sidene WAI-standarden,Sosiale medier biblioteket er tilstede på,Digitaliserte og registrerte objekter,"Førstegangslån, fagbøker for barn","Fornyelser, fagbøker for barn","Førstegangslån, skjønnlitteratur for barn","Fornyelser, skjønnlitteratur for barn","Førstegangslån, fagbøker for voksne","Fornyelser, fagbøker for voksne","Førstegangslån, skjønnlitteratur for voksne","Fornyelser, skjønnlitteratur for voksne",Førstegangslån bøker,"Førstegangslån, lydbøker for barn","Fornyelser, lydbøker for barn","Førstegangslån, lydbøker for voksne","Fornyelser, lydbøker for voksne","Førstegangslån, musikk-innspillinger for barn","Fornyelser, musikk-innspillinger for barn","Førstegangslån, musikk-innspillinger for voksne","Fornyelser, musikk-innspillinger for voksne","Førstegangslån, film for barn","Fornyelser, film for barn","Førstegangslån, film for voksne","Fornyelser, film for voksne","Førstegangslån, annet","Fornyelser, annet",Førsstegangslån andre medier enn bøker,Førstegangslån totalt,Nedlastede e-bøker for barn,Nedlastede e-bøker for voksne,Nedlasting av e-bøker totalt,Nedlastede e-lydbøker for barn,Nedlastede e-lydbøker for voksne,Nedlasting av e-lydbøker totalt,Nedlastede digitale tidsskrifter og aviser,Nedlastede digitale tekstbaserte dokumenter,Nedlastede digitale audiovisuelle dokumenter,Nedlasting av andre medier enn e-bøker/e-lydbøker totalt,"Søk, fulltekst-databaser","Søk, andre databaser","Viste poster, andre databaser","Aktive lånere, 0-13 år, egen kommune","Aktive lånere, 0-13 år, annen kommune","Aktive lånere, 14-18 år, egen kommune","Aktive lånere, 14-18 år, annen kommune","Aktive lånere, 19-44 år, egen kommune","Aktive lånere, 19-44 år, annen kommune","Aktive lånere, 45 år og eldre, egen kommune","Aktive lånere, 45 år og eldre, annen kommune","Aktive lånere, uten aldersangivelse, egen kommune","Aktive lånere, uten aldersangivelse, annen kommune",Aktive personlige lånere totalt,"Aktive lånere, institusjoner",Aktive lånere totalt,"Fjernlån: Bøker/
dokumenter sendt","Innlån: Bøker/
dokumenter mottatt","Bestand, fagbøker for barn","Bestand, skjønnlitteratur for barn","Bestand, fagbøker voksne","Bestand, skjønnlitteratur for voksne",Total bokbestand,"Tilvekst, fagbøker for barn","Tilvekst, skjønnlitteratur for barn","Tilvekst, fagbøker voksne","Tilvekst, skjønnlitteratur for voksne",Total tilvekst bøker,"Bestand, abonnement (tidsskrift/
aviser)","Bestand, lydbøker for barn","Bestand, lydbøker for voksne","Bestand, musikk-innspillinger for barn","Bestand, musikk-innspillinger for voksne","Bestand, film for barn","Bestand, film for voksne","Bestand, annet",Bestand andre medier enn bøker,Total bestand,"Tilvekst, abonnement (tidsskrift/
aviser)","Tilvekst, lydbøker for barn","Tilvekst, lydbøker for voksne","Tilvekst, musikk-innspillinger for barn","Tilvekst, musikk-innspillinger for voksne","Tilvekst, film for barn","Tilvekst, film for voksne","Tilvekst, annet",Tilvekst andre medier enn bøker,Total tilvekst,"Bestand, 
e-bøker for barn, titler","Bestand, 
e-bøker  for voksne, titler","Bestand, 
e-lydbøker  for barn, titler","Bestand, 
e-lydbøker for voksne, titler","Bestand, andre digitale tekstbaserte dokumenter, titler","Bestand, andre digitale audiovisuelle dokumenter, titler","Bestand, abonnement tidsskrifter og aviser - fulltekst, titler","Bestand, 
e-bøker for barn, lisenser","Bestand, 
e-bøker for voksne, lisenser","Bestand, 
e-lydbøker for barn, lisenser","Bestand, 
e-lydbøker for voksne, lisenser","Bestand, andre digitale tekstbaserte dokumenter, lisenser","Bestand, andre digitale audiovisuelle dokumenter, lisenser","Bestand, abonnement tidsskrifter og aviser - fulltekst, lisenser","Tilvekst, 
e-bøker for barn","Tilvekst, 
e-bøker for voksne","Tilvekst, 
e-lydbøker for barn","Tilvekst, 
e-lydbøker for voksne","Tilvekst, andre digitale tekstbaserte dokumenter","Tilvekst, andre digitale audiovisuelle dokumenter ","Tilvekst, abonnement tidsskrifter og aviser - fulltekst","Bestand, fulltekst-databaser","Bestand, andre databaser","Tilvekst, fulltekst-databaser","Tilvekst, andre databaser","Innkjøps-ordningene, medier mottatt",Arkivmateriale,Fagutdannet biblioteksjef,"Fagutdannede bibliotekarer, antall","Fagutdannede bibliotekarer, årsverk","Personale med annen høyere utdanning, antall","Personale med annen høyere utdanning, årsverk","Annet kontor-/fagpersonale, antall","Annet kontor-/fagpersonale, årsverk","Andre, antall","Andre, årsverk",Antall ansatte,Antall årsverk,"Betjent åpningstid, hoved-biblioteket, timer før 1700","Betjent åpningstid, hoved-biblioteket, timer etter 1700","Betjent åpningstid, hoved-biblioteket, uker per år","Betjent åpningstid, hoved-biblioteket, redusert åpningstid, uker per år","Betjent åpningstid, hoved-biblioteket, lørdagsåpent","Betjent åpningstid, hoved-biblioteket, søndagsåpent","Åpningstider, hoved-biblioteket, meråpent","Betjent åpningstid, avdelingene, timer før 1700","Betjent åpningstid, avdelingene, timer etter 1700","Betjent åpningstid, avdelingene, uker per år","Betjent åpningstid, redusert åpningstid, uker per år","Betjent åpningstid, avdelingene, lørdagsåpne avd.","Betjent åpningstid, avdelingene, søndagsåpne avd.","Åpningstid, avdelingene, meråpent",Antall hjemme-boende lånere,Antall besøk hos hjemme-boende lånere,Antall institusjoner som betjenes,Antall besøk ved institusjoner,Depot-samlinger ved institusjoner,Antall prosjekt biblioteket har arbeidet med?,Ekstern støtte til prosjektarbeid,Prosjektstøtte i tillegg til ordinært driftsbudsjett,Dagsverk brukt til faglige kurs og konferanser,Samarbeid med skoler,Samarbeid med annen offentlig virksomhet,Samarbeid med frivillige organisasjoner,Samarbeid med andre,Areal,Antall faste bibliotek-enheter,Kombinasjons-bibliotek med grunnskole,Kombinasjons-bibliotek med videregående skole,"Kombinasjons-bibliotek med annen skole/
institusjon",Utlånssteder utenfor biblioteket,Leseplasser ved hoved-biblioteket,Leseplasser ved avdelingene,Nye lokaler,Antall mobile enheter,Antall stoppesteder for mobile enheter,"Regnskap, lønn og sosiale utgifter ","Regnskap, kjøp av medier", Regnskap lønn- og medieutgifter totalt 
,30.0,3046.0,Krødsherad,381 ,1 831 ,2 212 ,3 300 ,3 500 ,1 ,,8 ,104 ,9 ,104 ,0.0,0.0,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0 ,0 ,9 ,104 ,0 ,0 ,4 766 ,1 000 ,1 500 , Ja ,2.0,0 ,823 ,16 ,5 081 ,164 ,135 ,9 ,622 ,194 ,6 661 ,98 ,10 ,29 ,41 ,0 ,0 ,0 ,0 ,186 ,0 ,40 ,7 ,1 729 ,16 ,2 082 ,8 743 ,11 ,161 ,172 ,14 ,38 ,52 ,770 ,0 ,0 ,770 ,0 ,0 ,0 ,75 ,0 ,1 ,0 ,13 ,2 ,30 ,3 ,5 ,0 ,129 ,12 ,141 ,5 ,41 ,1 301 ,4 538 ,1 433 ,3 988 ,11 260 ,39 ,232 ,136 ,324 ,731 ,5 ,127 ,229 ,4 ,10 ,95 ,120 ,83 ,673 ,11 933 ,0 ,0 ,0 ,0.0,0 ,5 ,2 ,1 ,8 ,739 ,2 959 ,14 439 ,807 ,1 597 ,0 ,0 ,0 ,10 ,23 ,2 ,3 ,0.0,0 ,0.0,1 818 ,3 292 ,704 ,971 ,0 ,0 ,0 ,0.0,0 ,0.0,0 ,605 ,Ja,Ja,2,"0,66",0.0,0,0.0,0,0.0,0,2,"0,66",9,2,45,0,Nei,Nei,0,0,0,0,0,0.0,0.0,0,0.0,0 ,0 ,0 , Nei ,0.0,0 ,0 ,2,Nei,Ja,Nei,,115,1.0,1.0,,,,7,0,Nei,0.0,0.0,353 000,52 000,405 000
,30.0,3051.0,Rollag,191 ,1 199 ,1 390 ,600 ,480 ,0 ,,1 ,10 ,1 ,10 ,0.0,,,1 ,1 ,0 ,0 ,,,0 ,,,1 ,0 ,0.0,,,0 ,,,0 ,,,0 ,0 ,2 ,10 ,0 ,0 ,0 ,0 ,0 , Ja ,1.0,,169 ,15 ,186 ,17 ,96 ,5 ,281 ,25 ,732 ,13 ,2 ,9 ,0 ,0 ,0 ,3 ,1 ,46 ,7 ,42 ,2 ,0 ,0 ,113 ,845 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,4 ,1 ,21 ,2 ,77 ,7 ,2 ,0 ,115 ,3 ,118 ,12 ,19 ,2 491 ,3 092 ,2 397 ,5 857 ,13 837 ,29 ,143 ,107 ,317 ,596 ,0 ,124 ,366 ,2 ,12 ,252 ,366 ,71 ,1 193 ,15 030 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0 ,596 ,0 ,0 ,15 ,30 ,0 ,0 ,4 ,0 ,1 ,4 ,0 ,0.0,0 ,0.0,0 ,0 ,19 ,30 ,0 ,0 ,0 ,0.0,0 ,0.0,0 ,352 ,Ja,Nei,0,0,0.0,0,1.0,"0,3",0.0,0,1,"0,3","4,5",3,48,0,Nei,Nei,112,4,0,192,5,0.0,0.0,104,0.0,0 ,3 ,4 , Nei ,0.0,,,3,Nei,Nei,Ja,,200,2.0,1.0,0.0,0.0,0.0,25,20,Nei,0.0,0.0,413 000,80 000,493 000
,30.0,3012.0,Aremark,186 ,1 139 ,1 325 ,5 746 ,,,,2 ,15 ,2 ,15 ,2.0,,10 ,,,,,,,,,,2 ,10 ,,,,,,,,,,0 ,0 ,4 ,25 ,,,,,, Ja ,1.0,,741 ,53 ,4 152 ,333 ,542 ,221 ,1 196 ,578 ,6 631 ,58 ,10 ,56 ,6 ,,,,,325 ,24 ,88 ,22 ,253 ,78 ,780 ,7 411 ,31 ,104 ,135 ,48 ,178 ,226 ,,,,0 ,,,,,,1 ,1 ,43 ,14 ,79 ,29 ,1 ,,168 ,,168 ,322 ,240 ,615 ,3 395 ,1 092 ,2 355 ,7 457 ,64 ,229 ,108 ,324 ,725 ,1 ,161 ,301 ,,,257 ,249 ,23 ,992 ,8 449 ,0 ,0 ,2 ,,,16 ,10 ,0 ,28 ,753 ,2 959 ,14 439 ,807 ,1 597 ,,,,6 ,14 ,1 ,2 ,,,,1 818 ,3 292 ,704 ,971 ,,,,,,,,485 ,Nei,Ja,1,1,,0,,0,,0,1,1,12,3,50,6,Nei,Nei,90,0,0,,,,,0,,,1 ,, Nei ,,,,2,Ja,Nei,Nei,,160,1.0,1.0,,,,20,,Nei,,,541 609,36 688,578 297
,30.0,3039.0,Flå,145 ,905 ,1 050 ,2 815 ,2 815 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,,,3 ,,60 ,0 ,,,0 ,,,3 ,60 ,0.0,,,0 ,,,0 ,,,0 ,0 ,3 ,60 ,0 ,0 ,28 491 ,66 853 ,14 590 ,,0.0,,374 ,8 ,1 419 ,0 ,214 ,0 ,722 ,4 ,2 729 ,74 ,0 ,194 ,3 ,2 ,0 ,11 ,0 ,7 ,0 ,209 ,0 ,56 ,0 ,553 ,3 282 ,13 ,176 ,189 ,13 ,62 ,75 ,40 ,0 ,0 ,40 ,0 ,0 ,,0 ,0 ,1 ,1 ,10 ,10 ,11 ,11 ,0 ,0 ,44 ,0 ,44 ,9 ,52 ,789 ,2 791 ,1 404 ,3 348 ,8 332 ,,,,,0 ,0 ,74 ,194 ,16 ,6 ,16 ,214 ,0 ,520 ,8 852 ,0 ,0 ,3 ,0.0,0 ,0 ,0 ,0 ,3 ,3 ,13 ,14 439 ,807 ,1 597 ,0 ,0 ,0 ,4 ,10 ,1 ,1 ,,,,1 818 ,3 292 ,704 ,97 ,,,,0.0,0 ,,,3 ,,,0,0,0.0,0,0.0,0,1.0,1,1,1,35,2,52,5,Nei,Nei,0,0,0,,,0.0,0.0,0,0.0,0 ,0 ,0 , Nei ,0.0,0 ,0 ,2,Ja,Nei,Nei,,149,1.0,1.0,0.0,0.0,0.0,35,0,Nei,0.0,0.0,200 176,34 513,234 689
,3.0,301.0,Oslo,114 201 ,579 293 ,693 494 ,2 441 381 ,2 202 222 ,778 ,18 439 ,201 ,4 299 ,979 ,22 738 ,44.0,16.0,1 198 ,1 393 ,944 ,30 052 ,1 344 ,1 024 ,27 368 ,48 ,9 ,466 ,2 829 ,59 084 ,37.0,0.0,894 ,265 ,178.0,5 517 ,378 ,186 ,4 055 ,680 ,11 146 ,4 488 ,92 968 ,165 ,30 000 ,2 962 255 ,16 087 217 ,1 577 950 , Ja ,4.0,0 ,78 589 ,38 785 ,537 803 ,237 644 ,223 970 ,147 845 ,268 680 ,119 274 ,1 109 042 ,9 457 ,4 824 ,17 250 ,7 173 ,338 ,269 ,10 629 ,5 286 ,26 087 ,13 872 ,74 459 ,40 935 ,14 282 ,8 789 ,152 502 ,1 261 544 ,32 632 ,112 665 ,145 297 ,33 327 ,48 856 ,82 183 ,1 768 985 ,17 389 ,19 571 ,1 805 945 ,6 692 ,44 124 ,,13 302 ,284 ,6 075 ,605 ,43 010 ,6 485 ,25 084 ,2 859 ,1 339 ,14 ,99 057 ,1 932 ,100 989 ,11 639 ,2 348 ,80 182 ,319 220 ,256 432 ,213 928 ,869 762 ,6 759 ,30 425 ,23 474 ,19 048 ,79 706 ,916 ,8 938 ,14 722 ,990 ,41 865 ,10 798 ,36 843 ,26 421 ,141 493 ,1 011 255 ,37 ,75 ,160 ,1.0,892 ,668 ,2 735 ,6 239 ,10 807 ,90 513 ,3 749 ,16 307 ,1 785 ,2 647 ,32 668 003 ,162 121 ,7 609 ,4 728 ,20 169 ,2 225 ,3 744 ,,,,1 937 ,5 539 ,1 607 ,1 971 ,1 615 007 ,12 800 ,207 ,9.0,3 ,1.0,0 ,17 391 ,Nei,Nei,85,76,144.0,117,65.0,32,0.0,0,294,225,59,27,28,0,Ja,Ja,0,683,111,45,31,16.0,1.0,875,0.0,0 ,8 ,349 , Ja ,27.0,18 ,17 155 700 ,425,Ja,Ja,Ja,,28 938,19.0,1.0,2.0,0.0,0.0,1 100,1 226,Ja,0.0,0.0,173 421 568,14 965 194,188 386 762
,34.0,3411.0,Ringsaker,5 677 ,29 091 ,34 768 ,81 566 ,81 506 ,87 ,4 130 ,19 ,415 ,106 ,4 545 ,4.0,0.0,205 ,72 ,18 ,1 747 ,10 ,7 ,138 ,3 ,0 ,70 ,89 ,2 160 ,0.0,0.0,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0 ,0 ,195 ,6 705 ,0 ,0 ,,,, Ja ,2.0,0 ,5 145 ,1 443 ,26 865 ,9 728 ,11 897 ,3 731 ,17 626 ,3 904 ,61 533 ,893 ,295 ,1 196 ,372 ,79 ,19 ,62 ,21 ,2 117 ,816 ,2 011 ,724 ,1 225 ,402 ,7 583 ,69 116 ,2 594 ,3 811 ,6 405 ,2 069 ,1 315 ,3 384 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,766 ,8 ,450 ,5 ,994 ,151 ,1 641 ,192 ,5 ,4 ,4 216 ,521 ,4 737 ,2 067 ,3 920 ,9 049 ,25 036 ,30 958 ,27 623 ,92 666 ,242 ,1 147 ,865 ,1 656 ,3 910 ,205 ,1 249 ,1 553 ,472 ,2 572 ,1 366 ,2 485 ,2 928 ,12 830 ,105 496 ,0 ,49 ,69 ,0.0,6 ,101 ,144 ,15 ,384 ,4 294 ,2 285 ,10 137 ,216 ,697 ,,,,81 ,372 ,5 ,18 ,,,,1 154 ,2 484 ,156 ,523 ,,,,,,,,1 622 ,Nei,Ja,7,7,5.0,4,,0,,0,12,11,40,10,52,7,Ja,Nei,0,68,5,52,7,1.0,0.0,39,11.0,69 ,8 ,11 , Ja ,5.0,5 ,170 000 ,12,Ja,Ja,Ja,,1 823,4.0,1.0,0.0,0.0,8.0,90,80,Nei,0.0,0.0,7 003 848,710 852,7 714 700
,34.0,3403.0,Hamar,4 851 ,26 518 ,31 369 ,112 585 ,104 241 ,10 ,324 ,1 ,32 ,11 ,356 ,3.0,0.0,53 ,47 ,12 ,906 ,18 ,0 ,153 ,1 ,0 ,10 ,69 ,1 122 ,0.0,0.0,0 ,2 ,0.0,24 ,0 ,0 ,0 ,2 ,26 ,82 ,1 504 ,11 ,,41 040 ,52 874 ,34 690 , Ja ,3.0,0 ,5 567 ,2 752 ,37 918 ,17 402 ,15 528 ,7 975 ,24 298 ,8 685 ,83 311 ,1 353 ,580 ,2 091 ,1 006 ,35 ,25 ,1 789 ,1 417 ,3 747 ,1 680 ,5 715 ,1 904 ,5 020 ,2 542 ,19 750 ,103 061 ,2 100 ,11 440 ,13 540 ,2 835 ,4 628 ,7 463 ,,,,0 ,,,,463 ,153 ,217 ,139 ,1 554 ,985 ,1 908 ,785 ,1 ,0 ,6 205 ,489 ,6 694 ,5 026 ,4 043 ,5 606 ,20 509 ,37 210 ,31 291 ,94 616 ,277 ,1 370 ,880 ,1 608 ,4 135 ,185 ,1 579 ,2 503 ,145 ,8 734 ,1 502 ,4 821 ,27 820 ,47 289 ,141 905 ,,7 ,12 ,0.0,182 ,74 ,211 ,155 ,641 ,4 776 ,2 285 ,10 137 ,216 ,697 ,,,,81 ,372 ,5 ,18 ,,,,1 154 ,2 484 ,156 ,523 ,,,,2.0,1 ,0.0,0 ,1 494 ,Nei,Ja,9,"8,11",4.0,"3,1",3.0,"2,65",,0,16,"13,86",38,8,52,10,Ja,Nei,66,10,2,52,10,0.0,0.0,100,0.0,0 ,0 ,0 , Nei ,0.0,0 ,0 ,40,Ja,Ja,Ja,,2 200,2.0,0.0,0.0,0.0,0.0,60,36,Nei,0.0,0.0,10 023 172,994 371,11 017 543
,34.0,3407.0,Gjøvik,4 717 ,25 843 ,30 560 ,75 667 ,75 667 ,41 ,1 017 ,0 ,,41 ,1 017 ,0.0,,,45 ,20 ,1 025 ,22 ,21 ,171 ,0 ,,,67 ,1 196 ,0.0,,,4 ,0.0,60 ,14 ,1 ,102 ,18 ,180 ,126 ,2 393 ,33 ,837 ,23 961 ,16 857 ,15 085 , Ja ,3.0,0 ,3 461 ,1 537 ,26 483 ,10 552 ,9 427 ,3 901 ,14 899 ,4 819 ,54 270 ,1 077 ,615 ,1 369 ,728 ,34 ,22 ,169 ,20 ,2 236 ,777 ,3 161 ,1 322 ,2 457 ,271 ,10 503 ,64 773 ,1 472 ,5 434 ,6 906 ,873 ,1 303 ,2 176 ,,,,0 ,,,,1 180 ,32 ,431 ,32 ,1 065 ,270 ,1 298 ,234 ,10 ,3 ,4 555 ,403 ,4 958 ,3 298 ,3 595 ,5 057 ,19 307 ,31 403 ,29 137 ,84 904 ,216 ,1 516 ,776 ,1 277 ,3 785 ,62 ,1 377 ,2 726 ,192 ,1 591 ,1 338 ,2 617 ,2 179 ,12 082 ,96 986 ,0 ,7 ,60 ,0.0,1 ,73 ,171 ,92 ,404 ,4 189 ,2 285 ,10 137 ,216 ,697 ,,,,81 ,372 ,5 ,18 ,,,,1 154 ,2 484 ,156 ,523 ,,,,4.0,0 ,0.0,0 ,1 089 ,Nei,Ja,8,"7,1",3.0,"1,67",0.0,0,0.0,0,11,"8,77",37,4,43,13,Ja,Nei,5,9,2,34,,0.0,0.0,0,,,,, Nei ,4.0,3 ,268 670 ,17,Nei,Nei,Nei,Bruker frivillige til enkelte arrangementer,2 145,2.0,1.0,,,0.0,63,10,Nei,0.0,9.0,5 542 042,791 431,6 333 473
,34.0,3405.0,Lillehammer,4 420 ,23 925 ,28 345 ,87 416 ,64 885 ,14 ,332 ,4 ,229 ,18 ,561 ,5.0,0.0,1 971 ,90 ,24 ,4 734 ,4 ,4 ,95 ,6 ,5 ,102 ,105 ,6 902 ,1.0,0.0,45 ,0 ,0.0,0 ,0 ,0 ,0 ,1 ,46 ,124 ,7 509 ,5 ,2 068 ,98 705 ,,32 785 , Nei ,2.0,0 ,3 140 ,1 740 ,21 476 ,11 137 ,12 994 ,7 961 ,18 492 ,6 874 ,56 102 ,1 150 ,821 ,1 869 ,684 ,21 ,26 ,31 ,0 ,2 222 ,1 590 ,2 517 ,1 687 ,282 ,181 ,8 092 ,64 194 ,10 656 ,10 241 ,20 897 ,3 554 ,3 015 ,6 569 ,0 ,0 ,0 ,0 ,0 ,252 338 ,52 035 ,726 ,32 ,199 ,74 ,1 244 ,515 ,1 704 ,503 ,0 ,0 ,4 997 ,409 ,5 406 ,2 556 ,3 527 ,3 736 ,14 634 ,31 479 ,24 283 ,74 132 ,101 ,867 ,775 ,1 103 ,2 846 ,108 ,930 ,1 727 ,19 ,2 ,734 ,1 796 ,1 793 ,7 109 ,81 241 ,2 ,25 ,10 ,0.0,0 ,58 ,69 ,1 ,165 ,3 011 ,2 285 ,10 137 ,216 ,697 ,0 ,0 ,0 ,81 ,372 ,5 ,18 ,0.0,0 ,0.0,1 154 ,2 484 ,156 ,523 ,0 ,0 ,0 ,0.0,0 ,0.0,0 ,638 ,Nei,Ja,7,7,3.0,"2,1",0.0,0,0.0,0,10,"9,1",28,4,52,8,Ja,Nei,64,0,0,0,0,0.0,0.0,0,0.0,0 ,1 ,, Ja ,7.0,1 ,5 000 ,5,Nei,Nei,Ja,"Vi har frivillige som ikke tilhører noen organisasjoner.
Vi har samarbeid med Norsk litteraturfestival, Høgskolen Innlandet, Nansenskolen, IKOMM",2 385,1.0,0.0,0.0,0.0,0.0,164,0,Nei,0.0,0.0,5 720 226,767 000,6 487 226
,34.0,3420.0,Elverum,3 511 ,17 743 ,21 254 ,43 400 ,43 400 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,11 ,5 ,260 ,0 ,0 ,0 ,5 ,5 ,130 ,16 ,390 ,0.0,0.0,0 ,0 ,0.0,0 ,5 ,0 ,30 ,5 ,35 ,21 ,425 ,,,,,,,2.0,0 ,1 102 ,456 ,13 113 ,4 076 ,4 278 ,1 324 ,7 954 ,2 255 ,26 447 ,655 ,465 ,897 ,362 ,5 ,1 ,13 ,1 ,1 042 ,324 ,739 ,508 ,1 306 ,404 ,4 657 ,31 104 ,618 ,3 414 ,4 032 ,532 ,1 366 ,1 898 ,,,,0 ,,218 462 ,17 097 ,459 ,24 ,199 ,14 ,607 ,83 ,795 ,98 ,2 ,1 ,2 282 ,321 ,2 603 ,1 773 ,1 912 ,2 350 ,10 947 ,10 045 ,11 959 ,35 301 ,64 ,518 ,403 ,772 ,1 757 ,50 ,986 ,1 557 ,28 ,22 ,737 ,1 049 ,159 ,4 588 ,39 889 ,4 ,6 ,43 ,0.0,0 ,26 ,5 ,1 ,85 ,1 842 ,2 285 ,10 137 ,216 ,697 ,,,,81 ,372 ,5 ,18 ,,,,1 154 ,2 484 ,156 ,523 ,,,,,,,,620 ,Nei,Ja,5,"4,5",,0,1.0,1,,0,6,"5,5",39,6,49,8,Ja,Nei,0,0,0,,,,,0,1.0,6 ,,, Nei ,0.0,,,34,Ja,Nei,Ja,Lokal bokhandel,685,1.0,,,,,11,,Nei,,,2 717 311,303 022,3 020 333
,34.0,3413.0,Stange,3 536 ,17 528 ,21 064 ,32 798 ,,50 ,851 ,0 ,0 ,50 ,851 ,,,,5 ,0 ,691 ,2 ,,22 ,,,,7 ,713 ,,,,1 ,1.0,80 ,3 ,3 ,,4 ,84 ,61 ,1 648 ,31 ,1 117 ,164 206 ,284 298 ,3 710 , Ja ,1.0,0 ,1 454 ,326 ,10 028 ,2 415 ,2 755 ,1 254 ,7 207 ,1 399 ,21 444 ,395 ,99 ,751 ,195 ,28 ,6 ,24 ,18 ,598 ,149 ,675 ,160 ,1 197 ,472 ,3 668 ,25 112 ,317 ,1 486 ,1 803 ,185 ,544 ,729 ,0 ,0 ,0 ,0 ,,151 744 ,103 002 ,196 ,3 ,97 ,5 ,459 ,67 ,730 ,103 ,8 ,1 ,1 669 ,143 ,1 812 ,597 ,1 152 ,4 832 ,17 135 ,27 929 ,33 154 ,83 050 ,74 ,457 ,261 ,522 ,1 314 ,80 ,905 ,1 384 ,68 ,357 ,487 ,1 124 ,1 221 ,5 626 ,88 676 ,7 ,6 ,8 ,0.0,0 ,51 ,117 ,0 ,189 ,1 503 ,2 285 ,10 137 ,216 ,697 ,0 ,0 ,0 ,81 ,372 ,5 ,18 ,0.0,0 ,0.0,1 154 ,2 484 ,156 ,523 ,0 ,0 ,0 ,0.0,0 ,,,620 ,Nei,Ja,5,"4,8",1.0,1,2.0,"0,75",,0,8,"6,55",36,6,42,50,Ja,Nei,0,0,0,,,,,0,0.0,,1 ,, Nei ,3.0,,1 ,5,Ja,Ja,Ja,,2 050,1.0,,,,,23,,Nei,0.0,0.0,3 948 195,288 832,4 237 027
,34.0,3401.0,Kongsvinger,2 596 ,15 233 ,17 829 ,88 106 ,76 392 ,3 ,518 ,7 ,82 ,10 ,600 ,1.0,,30 ,7 ,1 ,290 ,35 ,7 ,160 ,9 ,9 ,111 ,52 ,591 ,3.0,,25 ,5 ,,175 ,2 ,,40 ,10 ,250 ,72 ,1 441 ,1 ,20 ,9 993 ,13 787 ,6 286 , Ja ,1.0,,329 ,219 ,2 407 ,1 222 ,4 407 ,1 484 ,1 982 ,1 393 ,9 125 ,35 ,10 ,118 ,64 ,1 ,,2 ,1 ,135 ,74 ,159 ,173 ,153 ,41 ,603 ,9 728 ,171 ,942 ,1 113 ,45 ,286 ,331 ,,,,0 ,,,,311 ,6 ,253 ,170 ,436 ,162 ,590 ,126 ,1 ,,2 055 ,299 ,2 354 ,1 940 ,2 764 ,2 085 ,7 569 ,22 022 ,13 831 ,45 507 ,276 ,655 ,478 ,819 ,2 228 ,159 ,164 ,706 ,,,305 ,812 ,886 ,3 032 ,48 539 ,11 ,0 ,1 ,,,43 ,33 ,72 ,160 ,2 388 ,2 285 ,10 137 ,216 ,697 ,,,,81 ,372 ,5 ,18 ,,,,1 154 ,2 484 ,156 ,523 ,,,,,,,,481 ,Nei,Ja,2,"1,2",3.0,"1,6",2.0,"1,25",,0,7,"4,05",49,5,52,4,Ja,Nei,58,0,0,,,,,0,,,1 ,1 , Ja ,1.0,1 ,146 500 ,12,Ja,Nei,Nei,"Frivillige enkeltpersoner som driver flere aktiviteter i biblioteket, som Lesegruppe på lett norsk, Den gode samtalen, Lesesirkel, Spill og chill.",1 500,1.0,,1.0,,,70,,Nei,,,4 041 253,416 875,4 458 128
